gene	positivePosteriorProb	negativePosteriorProb	FDR
SLC7A6	0.149541222236845	0.925782704030189	0
SLC7A7	0.0798980696374271	0.177875761317501	0.408920193430121
SLC9A2	0.0272048323859665	0.086873323681246	0.684990836667553
SLC9A5	0.0286783471306887	0.0958316908557793	0.652644640918568
SLC9A7	0.02607438228105	0.0671154454490719	0.753316902776619
SLC9A8	0.0389283648716655	0.219599830004675	0.407305513699253
SLC9A9	0.025909251804892	0.0647720087223332	0.76062984977119
SLC9B1	0.0270775089926106	0.0831062548398868	0.697125276468325
SLCO1A2	0.0234209828376403	0.0907563715335085	0.68473300279874
SLCO4A1	0.153963392923136	0.0737334638504688	0.4508772002306
SLCO4C1	0.0277076034131799	0.0770807757949912	0.71449295855873
SLCO6A1	0.0291837373200085	0.121352377533963	0.588654752691447
SLITRK5	0.0532172982898323	0.148204968543595	0.490872057346351
SMAGP	0.0202597471402495	0.0618722698442037	0.776100066725786
SMCO2	0.0224590268036777	0.0989448840514608	0.661540103359337
SMCO4	0.0180789606794233	0.053312229277472	0.780986482777927
SMIM10	0.0359013299495436	0.165976212434426	0.490103552648456
SMIM11	0.0254989144584352	0.0599529686419837	0.772217200656701
SMIM12	0.0186282260789323	0.0407745148579334	0.786458306063762
SMIM14	0.028056419511932	0.105002763563429	0.629855831697814
SMIM15	0.0278550856346788	0.0782408911427848	0.710336903935349
SMIM19	0.0186968447102047	0.0592847887375635	0.777782700140713
SMIM20	0.028307782185636	0.0947317074502746	0.656639586622999
SMIM3	0.0328316971236199	0.198737177088658	0.446383016134042
SMIM7	0.0278597204222348	0.0858324481547507	0.686364151776924
SMIM8	0.0281088838702101	0.0896319235787249	0.673087402609469
SMPD2	0.0418372041413095	0.250838205131311	0.36166102131338
SNX14	0.0306152252946589	0.136276112226777	0.553056158742213
SNX29	0.0261750204394627	0.0682271809136014	0.749385358536727
SORCS1	0.0257330572576215	0.0633619351051929	0.764813469585953
SPATA9	0.0260711918805504	0.0666469792007954	0.754654717713799
SPG11	0.0256303708534015	0.0627400731187615	0.766447210254613
SPINT1	0.0187075660766847	0.0411712630763999	0.786302727013671
SPPL3	0.0578964043860872	0.317057125741875	0.272281044322074
SPRED1	0.0345496535287702	0.157395726528336	0.506857122099428
SPRY4	0.0281499833380849	0.0868216530675375	0.682147483360173
SSMEM1	0.0258184984916076	0.0644336547002492	0.761699543606814
ST3GAL2	0.82034003268643	0.997394965845151	0
ST3GAL3	0.105460200265179	0.863236846595388	0.000669808315990021
ST3GAL5	0.999999999532545	0.0595759640543477	0
ST6GALNAC3	0.0335689571070691	0.121119393698006	0.580248637784259
ST6GALNAC4	0.0262947742752472	0.0715400336363601	0.737748931706882
ST6GALNAC6	0.0180814291663948	0.0495205299294718	0.782862042120035
ST7L	0.0325062025615127	0.109511377423912	0.608041980032533
ST7	0.0305394864613182	0.133159414900383	0.559823309186586
ST8SIA5	0.0273250456078267	0.0803647745429937	0.705133175379166
STMN1	0.0185322932695753	0.0635728506908293	0.776119261444113
STRA6	0.0234230366797351	0.0945709311943234	0.67207557871657
SUCO	0.699614175097164	0.954978328412109	0
SUPT20H	0.9999987734798	0.999598276539272	0
SUSD1	0.0294552767986294	0.0979652642326162	0.64441691445133
SUSD3	0.027815828352731	0.0988541148904651	0.646647425248417
SVOPL	0.0270121109158733	0.0767914482502921	0.717656654726732
SYNE3	0.03457481696132	0.144123783532435	0.530217074353385
SYNE4	0.0343623958754341	0.173706506803497	0.480673153666117
SYNGR3	0.0281034920126366	0.0950737377049499	0.656345513631759
SYNGR4	0.026506839881596	0.0695643510189453	0.743592121169936
SYPL2	0.0262536009307268	0.0681871383050679	0.749245846971903
SYS1	0.07317319566796	0.234478024669156	0.342383514743328
TAF1D	0.0235804534181549	0.12793178342994	0.587080214905535
TANGO6	0.966638005324296	0.999793688603925	0
TAS1R1	0.0257742141524581	0.0635450423999929	0.764169044082886
TAS2R13	0.0285269504272013	0.114577615896892	0.605313374062339
TAS2R14	0.0259167503264841	0.0648869771353325	0.760180453792182
TAS2R19	0.0263893722054606	0.0723862161172197	0.734436285398598
TAS2R3	0.0279303568663129	0.0921599720554029	0.665552847082458
TAS2R4	0.0291776081661993	0.103203345935818	0.631586953516083
TAS2R5	0.0318255743713719	0.172384477570255	0.486063560667349
TBC1D19	0.0270724260630658	0.0788584724907661	0.711009694809674
TBC1D5	0.0208645588337741	0.0611565113209606	0.776186435493158
TCTA	0.0295079260727476	0.133104284405789	0.562471256327784
TCTN3	0.0265961232264861	0.0760389972373843	0.721608577070426
TECTA	0.0257686918635928	0.132572407688879	0.572172188413207
TEX10	0.031101671002167	0.146908298497228	0.531927438463442
TEX2	0.0192744025367532	0.0489612539819272	0.782523689301235
TGFBR3L	0.0255451413541747	0.0609683182140822	0.770439074265061
TLCD1	0.0275652309753206	0.0817466000103653	0.699795967851019
TLCD2	0.152313479430521	0.50929780515659	0.0781786175924888
TM2D1	0.0674057350577067	0.142910310082862	0.476464352208629
TM2D3	0.0308181293235142	0.0911464100554319	0.65994614957321
TM6SF1	0.0369935059307508	0.134823520669471	0.543668911187567
TM7SF3	0.0272433218100891	0.084192215620781	0.693632676546818
TMBIM1	0.0234383091586994	0.0958981719526816	0.668105510760237
TMC4	0.0274626288058821	0.0886893612403602	0.678174209443602
TMC5	0.0186418672796781	0.0405341148075136	0.786506975429929
TMC7	0.0273893174327654	0.0842933029427115	0.692759425814877
TMCC1	0.0281914129113335	0.0868355044958718	0.682003527260892
TMCC2	0.024384167179764	0.083975063385799	0.702808123702903
TMCC3	0.0261270438594825	0.0676199866449259	0.751700189204632
TMCO3	0.0312662425738186	0.11106873622023	0.606931606170987
TMCO4	0.0277311465249736	0.0908086525841635	0.670396893738496
TMEFF1	0.0256222910119172	0.0617319171964996	0.768864795754676
TMEM101	0.0278685678600962	0.127912460579657	0.577663306025495
TMEM104	0.0555053664691951	0.202459124132956	0.408490770424286
TMEM106A	0.0715924415089276	0.273646384546237	0.297873055555312
TMEM106B	0.0261789249570682	0.0693601468238965	0.745449054005089
TMEM107	0.0399590953304346	0.128496202512759	0.549633980571127
TMEM116	0.0261450186969956	0.0676954567436958	0.751366031695658
TMEM120B	0.0277267632010761	0.0854188220988838	0.68811007109841
TMEM121	0.1288414039668	0.0410268723843331	0.546615639511932
TMEM126B	0.218920564404573	0.0874517664463529	0.34442572704099
TMEM127	0.028181395158455	0.0938299105699965	0.659831525506053
TMEM128	0.0266907675707745	0.0758195829219408	0.722230432596892
TMEM129	0.0279937031165837	0.0920703213282489	0.665607701567604
TMEM131	0.0260253600582372	0.0681900299849941	0.750155117088712
TMEM134	0.025597800638196	0.0616081240935772	0.769253116685252
TMEM135	0.0328969414390642	0.139747470387823	0.541880039962263
TMEM136	0.0583932332686377	0.212692328824207	0.38961495452116
TMEM138	0.0269455631461138	0.0808741280927314	0.704680009977342
TMEM144	0.0263371756598988	0.0698376153343366	0.743403056325602
TMEM145	0.0263353580551326	0.070254364412528	0.741931894840832
TMEM14A	0.0325988111787787	0.12774636066099	0.567441027027563
TMEM14B	0.0263621317094319	0.0733659545779687	0.731268734940004
TMEM150A	0.0226493025329685	0.0576755802961049	0.776944710658521
TMEM151B	0.0268954546087289	0.0794878767269082	0.709338563848986
TMEM154	0.0262347867279921	0.0687630932722457	0.747269753279995
TMEM156	0.027468905676749	0.0784731261767114	0.710935152895079
TMEM158	0.0265342169979028	0.0696245062848202	0.743430086103233
TMEM159	0.0186424014944549	0.0408851617158023	0.786409662238542
TMEM161B	0.0260412676885203	0.0658757954742354	0.757028971808898
TMEM163	0.041756329478693	0.168522235315726	0.476791161942045
TMEM164	0.0265302995587667	0.0754293449593534	0.724139091027722
TMEM170A	0.0259728629138953	0.0653910905606614	0.758646919117656
TMEM170B	0.0212954727557831	0.0631271869208618	0.773828931144723
TMEM175	0.0259228574134256	0.0655866849959512	0.758245129705574
TMEM177	0.0274788067458688	0.0848648278453847	0.69068127304762
TMEM179B	0.0252634521661527	0.0577998103203844	0.775427334645195
TMEM180	0.0258660509497225	0.0655511132064101	0.758463469874981
TMEM181	0.0258682290124686	0.0657853027892892	0.757783761943391
TMEM182	0.0256837416610072	0.0626141151421872	0.76662582147961
TMEM183A	0.0284433798202006	0.0883458391253796	0.675973194141309
TMEM183B	0.0269801828954643	0.0776715765023988	0.715014843056929
TMEM184B	0.0226991544906981	0.0821459321111148	0.714276240761216
TMEM184C	0.0256290372929449	0.0620776257561054	0.768134853429798
TMEM185A	0.0262729640868814	0.0697236254400343	0.743875035005876
TMEM185B	0.0262511476144919	0.0683149838202808	0.748864257052793
TMEM18	0.0292251736995032	0.102958702731466	0.63193778753862
TMEM190	0.0569808030515933	0.330769625320035	0.259454211403922
TMEM192	0.0321755601134561	0.160277388513662	0.505857179856178
TMEM194A	0.028122664752656	0.101312602640615	0.63924752043993
TMEM194B	0.0270708888109488	0.0773161963484914	0.715837415613246
TMEM198	0.0220460502786318	0.087054231209437	0.700515607803329
TMEM199	0.0280996202876143	0.107093852373603	0.624129383111054
TMEM19	0.0254320631969028	0.0597132150774175	0.772691490064558
TMEM200B	0.109981658406532	0.201422581884299	0.337137412662948
TMEM203	0.0252826878596317	0.0577712228487092	0.775436960461727
TMEM206	0.0257801900631785	0.0643346451335696	0.76214151849959
TMEM209	0.170363724880941	0.809789823385551	0.000302701244753218
TMEM216	0.0260680103593234	0.0805074105481113	0.708655152858344
TMEM217	0.026378058562916	0.0720723027933009	0.735470010752238
TMEM218	0.0251839770448007	0.154548607957605	0.528106161677292
TMEM219	0.018124949270743	0.0564355343200692	0.77955879964302
TMEM231	0.0253890886530534	0.0592674809710758	0.773467509193173
TMEM234	0.162830105575748	0.0998638937552888	0.400284211019529
TMEM237	0.0202713804467381	0.0533282221529277	0.78002138380177
TMEM238	0.0254147877651758	0.0592669193107908	0.773398981818462
TMEM241	0.0294601487044195	0.108065198082869	0.61767301063223
TMEM242	0.0356916077257313	0.500630140633192	0.146281007832887
TMEM243	0.0184780636119797	0.0387866462824762	0.7868392676591
TMEM245	0.0255819019757242	0.0615500684041229	0.769395773176643
TMEM248	0.0270940209248039	0.0870767982334937	0.684756465192631
TMEM251	0.969230499206705	0.99554560702039	0
TMEM254	0.0531728212260457	0.213762908187566	0.394321607178421
TMEM259	0.0254027405618618	0.0595208092817488	0.773026169589526
TMEM25	0.0310808015949738	0.098687242481228	0.638412270717455
TMEM260	0.0446238336679229	0.298300543881843	0.300236553575968
TMEM261	0.0316147570231733	0.188322095164946	0.46241638742096
TMEM2	0.0265472623900228	0.0674945075681957	0.750593880433495
TMEM38A	0.0391919547040721	0.237645339701442	0.381756625980353
TMEM39B	0.180409766240033	0.157065236587531	0.306613504481769
TMEM41B	0.0442501521005748	0.277211893676744	0.324563330293735
TMEM43	0.0257307755498765	0.0631319606512414	0.765336429368066
TMEM44	0.0254007028238827	0.0594114950055357	0.773153855987851
TMEM45A	0.0255808676357724	0.0612655173925455	0.769913725651698
TMEM51	0.0223878220974281	0.0823531260683454	0.714655206184133
TMEM52	0.233552533791033	0.0783572877476226	0.33615904913835
TMEM53	0.026963216634288	0.0769665335806378	0.717288277248448
TMEM54	0.033449286894592	0.164661477867577	0.495433817497633
TMEM56	0.0256500026595043	0.0620325154975664	0.768155494176123
TMEM59	0.0253569489027381	0.0590680848172489	0.77381917893219
TMEM60	0.0259489497114758	0.0663439035337737	0.755843642791863
TMEM62	0.0259992928082431	0.0675954745414753	0.752045488120648
TMEM63A	0.106655159185417	0.381030318606814	0.18072335045239
TMEM63B	0.0430610754685561	0.146041892456068	0.512687231657553
TMEM64	0.028152160213201	0.0934986840783818	0.661086657873967
TMEM66	0.0290125623933764	0.106462337403087	0.623388505504867
TMEM67	0.028082457488155	0.102714440454662	0.635911682359643
TMEM68	0.025441205717899	0.0600522808569558	0.772128023661917
TMEM69	0.0261566297909393	0.0694767466140752	0.745091221235929
TMEM74B	0.0265819307992807	0.0728903208989353	0.73216895276048
TMEM80	0.0305240648391959	0.123120750439726	0.582604280004869
TMEM81	0.0261264711261721	0.0690567290724305	0.746658134978019
TMEM86A	0.0258431895723819	0.0651372148094306	0.75964949494029
TMEM86B	0.0265733831555468	0.0734594583670066	0.730034683455861
TMEM87B	0.02850824059765	0.100327417693432	0.640771881419804
TMEM88	0.0312806187467544	0.127422096738837	0.571256699245246
TMEM8A	0.0310770266030347	0.165870637845504	0.497754286800385
TMEM92	0.0246964811893426	0.164065444113993	0.513239947740857
TMEM97	0.0259586097417113	0.0672515642941547	0.753256178943074
TMEM99	0.0286795543553679	0.0932579045895876	0.660060669322737
TMEM9B	0.0278709900016873	0.0922719493850364	0.66533317569401
TMIGD2	0.0280141733447433	0.0990434955340248	0.645600257231585
TMPPE	0.0256782457589663	0.0628548306663954	0.766088955849585
TMTC4	0.0273105605441585	0.0892900845046195	0.6767531060619
TMX4	0.0275362233432151	0.0881435953216726	0.680043306428562
TNFRSF13C	0.0610580726422564	0.138635828609647	0.492935620092802
TP53I13	0.0306523415658267	0.1594144394102	0.510319887658175
TPBGL	0.0381381908349312	0.22290871058006	0.402721302367395
TPBG	0.0180297311856067	0.0499670017928461	0.782649373742521
TPCN1	0.0267325819807921	0.0767305440135332	0.718840730807621
TPCN2	0.0318932233336868	0.136998568678651	0.549230550092544
TRAM1L1	0.0295708236989983	0.111872345111393	0.609266655772128
TRAM2	0.0259046428517132	0.0651013633470441	0.759581485375545
TRDN	0.0203652942206192	0.0520033990489445	0.780590558186148
TREML2	0.0287177576500687	0.100801356197306	0.639047500103514
TRIQK	0.0170271432228218	0.0404919036573657	0.786809823467773
TRPM5	0.0266691117544276	0.075900475333387	0.721861161265739
TRPV4	0.0350050231274627	0.0887175207808904	0.6547461903409
TSPAN10	0.027246344788839	0.0736216983469672	0.72743998856317
TSPAN12	0.0254940890180001	0.0605919701863691	0.771242110067295
TSPAN14	0.0233071746107198	0.111091685379612	0.626148622265806
TSPAN15	0.0302716619085975	0.0955375609503447	0.649277015222692
TSPAN18	0.0308059363788702	0.123781154799004	0.580345447064362
TSPAN32	0.0272682793623949	0.084915481431603	0.691171021214874
TSPAN3	0.0273172978870818	0.0822824785777152	0.699071866942183
TSPAN4	0.018794744404324	0.0519969073518298	0.781276410939169
TSPAN5	0.036935262261613	0.162327298029026	0.493467803450187
TSPAN6	0.0289320055955216	0.0857971597599116	0.682983842262597
TSPAN7	0.0268911311961831	0.0764989235391295	0.719169161497928
TSPAN9	0.0267578328230447	0.0792935890378722	0.710524220294497
TSPYL5	0.0262445128400466	0.0696568178303102	0.744250905152059
TTYH2	0.0401156326350745	0.158250008413555	0.494906315880543
TTYH3	0.0288838032686304	0.10303769588879	0.632776468415687
TVP23A	0.0270560489400397	0.0809802980968147	0.703787852421934
TVP23C	0.0238061490652355	0.0649534715710828	0.765559636273323
TXNDC15	0.0278235286465521	0.0830829136651726	0.695166753053896
TXNDC16	0.0263008785720508	0.0717385485060937	0.736942225459747
TYW1B	0.0321661713274676	0.1489036517517	0.525450583995989
UBALD1	0.0263599462274568	0.0740330356150322	0.72881624596155
UGT2A2	0.0279804442079357	0.0914403768889924	0.667674644319653
ULBP2	0.0317786249746293	0.0930324537147015	0.652068700573862
UNC5B	0.0791367221673928	0.189124412286006	0.392608249568008
UNC5CL	0.0199766417644926	0.0549936452637297	0.779346674927402
UPK3BL	0.0289018083470876	0.0856293232338796	0.683648620472937
VANGL1	0.0234985894305894	0.113672031877091	0.618634883089929
VANGL2	0.0318417944113101	0.10016671771625	0.632392682011544
VASN	0.0306967062182188	0.100753575135262	0.634300915537975
VIPR1	0.0711970197008963	0.189952529090789	0.402611062434209
VIPR2	0.0299134864816592	0.136002619001449	0.554967431406312
VMA21	0.0264982491120484	0.0738365167371874	0.728988975671766
VN1R1	0.0260041712965013	0.0671709144879172	0.753426095119584
VNN2	0.0315267939240223	0.134731934410445	0.554351176498322
VSIG10	0.0266613894405255	0.077333862122922	0.717059578120073
VSIG4	0.0366269232804635	0.131033039628975	0.551524276986081
VSTM4	0.032664603370799	0.104788272543598	0.617942953956218
WBP1L	0.0260257627472474	0.0670994372803166	0.753583580128637
WBP1	0.0250896482549625	0.073889726903439	0.733736139425339
WDR26	0.043328456639347	0.145841357306526	0.512548829684706
WDR83OS	0.0213160835203117	0.0820103477752584	0.719462103059823
WDR90	0.0265433587170492	0.0703272018706586	0.740938134305254
WRB	0.0259339324293653	0.102947831924889	0.640639969697031
XG	0.0447242361943638	0.357798807393593	0.249054495740176
XKR3	0.188987603602109	0.253422128876638	0.215177310933697
XKR8	0.0344792192994498	0.124579963256085	0.570336293612868
XK	0.0287167231932985	0.0818160995462915	0.696128777620816
YJEFN3	0.0392176810748577	0.588824952633142	0.09487085896358
ZCCHC2	0.0276715146674697	0.0813622279653464	0.700761250707116
ZDHHC12	0.028645114708927	0.0930110222289614	0.66105826868047
ZDHHC13	0.0305715074438732	0.115048496013277	0.600144723605891
ZDHHC14	0.0270133026183176	0.0792315956043622	0.709848293689152
ZDHHC18	0.0259437200961256	0.0664959457423391	0.75548854006399
ZDHHC1	0.0259357880160333	0.0650578981930225	0.759615496079003
ZDHHC20	0.0264827911389131	0.0760364578095853	0.722129864755822
ZDHHC21	0.0277799288215454	0.0891288681903176	0.675441860666713
ZDHHC23	0.025689901819295	0.0629516046484608	0.765835253314811
ZDHHC24	0.0290704167324208	0.116468360995702	0.600230725106618
ZDHHC5	0.0259771027886032	0.067570173909532	0.752242239229187
ZDHHC6	0.0350856591642854	0.137975153296643	0.541099523900252
ZDHHC7	0.0272807126045586	0.0814454118241277	0.701616943738084
ZFYVE27	0.0284010057288747	0.0993411025816153	0.643611365705051
ZMYM5	0.0271429412150809	0.0851281866267997	0.690948660553252
ZMYND12	0.0270352555056328	0.0777734487243618	0.714438821352015
ZP3	0.0333668731509046	0.123949587371465	0.574489823823506
ZPLD1	0.020496855024663	0.0633440389273129	0.774519254322204
A1BG	0.025690149045645	0.0634740808102655	0.764631364660919
A1CF	0.0195203516627628	0.0520294477356777	0.780957502298718
AADAC	0.0268935871594509	0.0798329489855082	0.708254476145711
AAMP	0.273726563607707	0.515159250498598	0.030512633244297
AASDHPPT	0.0803916722111398	0.331737387117145	0.24063468824645
ABCA12	0.0462059315179762	0.266433466453708	0.333906932043095
ABCA2	0.0500677876521878	0.176676196071835	0.452057228031143
ABCB6	0.0260309578330817	0.0655461049825187	0.758060866279154
ABCB7	0.0936259397110616	0.852424483625691	0.00202383946448409
ABCB9	0.0203199643197234	0.0820483227818865	0.722781754166615
ABCC5	0.0259968936075821	0.0666590758085933	0.754857928821175
ABCD1	0.0371903475184122	0.187608543312327	0.455739544261488
ABHD13	0.0268929366196067	0.0808193668150411	0.705034821687954
ABHD14A	0.0887032247803622	0.652402414544013	0.0444154354634149
ABHD14B	0.0233162875276652	0.103573319850406	0.645886597933702
ABHD1	0.209588471480134	0.955956054879467	0
ABHD2	0.0197198647100888	0.0745119853771425	0.750067124614726
ABHD4	0.0422736532754716	0.179468537754246	0.460326907694288
ABHD5	0.0258558572581492	0.0659216890482552	0.757424558858759
ABTB2	0.0261072012608621	0.0686876481233167	0.747838709795282
ACAA1	0.0280076944894032	0.0869353554661307	0.682243361240393
ACAA2	0.0289653883213617	0.112608703893046	0.609022463169614
ACAD10	0.0514894242801945	0.241009235054366	0.36204405475636
ACAD11	0.029126017905349	0.106289095352618	0.623611162817129
ACADL	0.0411605514330259	0.231067606390056	0.387758912420486
ACADVL	0.0338052188200032	0.18892596728462	0.459100455163559
ACAP2	0.0287521293400232	0.0969877062322862	0.649586612123826
ACBD7	0.0284785960801681	0.100501736585767	0.640243467175141
ACER1	0.0304226684815788	0.156772266287818	0.515641280382902
ACER2	0.0271104946671219	0.0854927583993121	0.689897883364479
ACIN1	0.0245264179156504	0.067496539655422	0.756737013438949
ACLY	0.0264576049756197	0.0738029147964526	0.729255335664254
ACO1	0.0323601794645751	0.147229430898271	0.52862000590271
ACOT2	0.0292248487532319	0.124061096015646	0.583461393850534
ACOT4	0.0274542908699971	0.0844576370099683	0.692078180670217
ACOT7	0.188450008703843	0.854583965368082	0
ACOT8	0.031587448695603	0.10769056425986	0.613524561082533
ACR	0.0279696733290989	0.0959646592201863	0.654208901944287
ACSF3	0.0281605722276076	0.0961701959924596	0.653218229313474
ACSM1	0.0246061396140948	0.119400799144373	0.60300332237865
ACSM2A	0.0201735031226606	0.0812409070375656	0.725802714677735
ACSM2B	0.0353179016394933	0.216499011445797	0.417461601340661
ACSM4	0.0253868267317935	0.0593312476277945	0.773350003797509
ACTL6A	0.0363301690581184	0.275950226066671	0.335035898469159
ACTR1A	0.0344216686444238	0.207953147028367	0.429633864099431
ACTR5	0.99944870219194	0.998341191138724	0
ACTR6	0.349491878185374	0.65835821009396	0
ADAD1	0.0260881136637484	0.06947896254714	0.745343176435262
ADAM10	0.0429811099597067	0.277289033791419	0.325145033697898
ADAM11	0.0283974238797531	0.0954128919716845	0.654537493786925
ADAM18	0.0626836099692648	0.368476057824361	0.226337951839312
ADAM20	0.0256780236763905	0.0624629626275888	0.767034183926328
ADAM21	0.0205595773412225	0.0605381111174638	0.776608593416642
ADAM23	0.0230849432045179	0.146046916457845	0.548421341977983
ADAM29	0.0346413156895809	0.216319472347201	0.418290598867084
ADAM2	0.0276047971368816	0.0810014717573109	0.702022171334754
ADAM30	0.0317374147440419	0.124924701051062	0.576182990802354
ADAM32	0.0276279774096173	0.0892175637833055	0.675619243427041
ADAM7	0.0264966931942284	0.0724840405720309	0.733721187290425
ADAM8	0.0260793154277926	0.0674997291636572	0.752107018117812
ADAM9	0.026260868645487	0.0694219902197309	0.744958341845409
ADAMDEC1	0.0386657128815858	0.263632495123419	0.349268126534646
ADAMTS10	0.0204097017896539	0.0568293089078064	0.778110855579151
ADAMTS13	0.0276638796386805	0.136850328403435	0.55801720660125
ADAMTS14	0.0298733860322515	0.137206335569781	0.552830021491634
ADAMTS15	0.187107195371827	0.215747336884133	0.248522145287247
ADAMTS16	0.0347422195140004	0.128146083740981	0.561503189399127
ADAMTS17	0.0253508903865363	0.0585625796665897	0.774431946877141
ADAMTS18	0.0304340836400379	0.108314407970858	0.614276342029101
ADAMTS19	0.0257920840070902	0.0637424445067206	0.763541679216013
ADAMTS1	0.0605001423949316	0.448589147052578	0.162310809067237
ADAMTS2	0.0456102865425079	0.236643223936919	0.375380527249464
ADAMTS3	0.0266280046555861	0.0739081017681118	0.728501477818134
ADAMTS4	0.0260690051753305	0.0688291084978666	0.747619279187828
ADAMTS6	0.0276421848503549	0.0915978708075431	0.668374010549226
ADAMTS7	0.0308037574344557	0.148976330190145	0.527913066231486
ADAMTS8	0.025785598923451	0.0643387268321692	0.762097423847614
ADAMTS9	0.0254906853146154	0.0607154783083531	0.770921658428424
ADRM1	0.0309598907638097	0.172947808736439	0.48661180677039
AEBP1	0.0372978084118488	0.160158822947242	0.4964849217659
AFM	0.169338381185829	0.577268195048621	0.0433494834897601
AGAP3	0.0266246188746333	0.0722533033298154	0.734094282230663
AGAP4	0.0257640151042877	0.0640987196114064	0.762712869262995
AGA	0.0312902441175542	0.157922038012147	0.512271688541935
AGBL1	0.0311921307606005	0.235569236128373	0.394435452333252
AGBL2	0.0197018337772442	0.0528914641088904	0.780494043180312
AGBL4	0.03546092395631	0.11808192603767	0.582795131110843
AGBL5	0.0476286319071789	0.133508451939884	0.52525486363485
AGFG1	0.0268276138741046	0.0756639162940445	0.722280677317796
AGL	0.0333810858950134	0.134942827237707	0.550093996656825
AGMO	0.0305923910856708	0.112674275309343	0.60502128042284
AGPAT1	0.134857035492782	0.0611070982785389	0.499385643266334
AGPAT6	0.407970401946231	0.0576805598214784	0.196929111398377
AGTPBP1	0.0285906546635889	0.0919791005681738	0.664090373089832
AHCYL1	0.0411567648875619	0.283678234357094	0.320608474481632
AHSA1	0.0253177735184875	0.0580878964554611	0.775041701986349
AHSA2	0.0255974424990745	0.062059328270436	0.768217388525159
AHSG	0.0286720717558857	0.092943881277443	0.661228508169965
AHSP	0.253153129337093	0.139677970422671	0.253831859206726
AIFM3	0.0170838158936894	0.0400216779274861	0.786878547304596
AIMP2	0.0270484575224624	0.0806733175526698	0.705015139863812
AIPL1	0.0255638772889891	0.0611963486812138	0.770055428987364
AIP	0.0257662402393751	0.0647835533377267	0.760864911992052
AKR7A3	0.0264808612056122	0.0694203241486849	0.744264300602449
ALB	0.0274266843481418	0.080866726138585	0.703048842745544
ALDH1L2	0.0268707364307604	0.0784991563331542	0.712599964426975
ALG14	0.0278966390164058	0.0904654849550508	0.670871298565042
ALG2	0.0266334194374525	0.0749846145091843	0.725169764102199
ALG6	0.022194795779226	0.0767149179143524	0.734019777158661
ALOX12B	0.0267702406308927	0.0792439295532073	0.710655144406379
ALS2CL	0.0261640246545872	0.070700597391455	0.740965881484545
AMACR	0.0501219977757028	0.274524695974582	0.320755854968449
AMDHD1	0.0267189450628554	0.0648015673115509	0.75821060990375
AMELX	0.0343298009708243	0.178053559196138	0.47350279119712
AMZ1	0.0438212146872773	0.154507477569538	0.495057163902252
AMZ2	0.0332030935179554	0.163094820827049	0.498645672071251
ANGPTL3	0.0635521618853868	0.238199069496215	0.350200725770261
ANK1	0.0216131099793443	0.0664843202638619	0.767138599685575
ANK3	0.0259066310943245	0.0657891892692845	0.757668049718031
ANKIB1	0.0538624753050409	0.306078760548	0.284553970243479
ANKRD13A	0.0268679192533934	0.0770681328520017	0.717253125971587
ANKRD13B	0.0691698886567004	0.25699600331227	0.318685313766046
ANKRD13D	0.0262356433329834	0.0679742647501039	0.750167680454456
ANKRD27	0.098902081245301	0.888258110440733	0.000160532332075626
ANKRD30A	0.0282577821115769	0.102608835864679	0.635707025232785
ANKRD60	0.0259785899171828	0.0682043452570665	0.750268125654228
ANO5	0.0280097478991632	0.0992802384425555	0.64496190592706
ANTXR2	0.0285296323271058	0.0987722378520593	0.644897906303342
ANXA11	0.0216304021665875	0.0830536178649397	0.714907080741229
ANXA6	0.0314943796928495	0.15836186918661	0.51073985425514
ANXA7	0.0262204794063858	0.0702652707336943	0.742329203010158
AOAH	0.0271610757520778	0.0811978823828748	0.702828203766511
AP1AR	0.027085739581941	0.0844831408726281	0.693087687561505
AP1B1	0.0166445497691781	0.035857012652098	0.787492516099102
AP1G1	0.0255484862750029	0.0613444921290967	0.7698123781079
AP1G2	0.0250562439950038	0.0884288014014971	0.686987370090575
AP1M1	0.0391497522656024	0.314623870537976	0.291512537028425
AP1M2	0.0367876933660883	0.189045437466491	0.454040489185758
AP1S1	0.0262840447580851	0.0705569046338447	0.741104488388944
AP1S3	0.0292982297335808	0.0913650989145027	0.663784777857849
AP2A1	0.0461874287863009	0.468883725445015	0.159501568803376
AP2A2	0.0297960699437925	0.151233972372272	0.525580945468116
AP2B1	0.0364512426175376	0.200993125980669	0.436765348954532
AP2M1	0.0258393953783271	0.102420912963769	0.642215030301449
AP2S1	0.304423935217068	0.207038595127358	0.161230977113645
AP3B1	0.0295384075982523	0.124621890943652	0.581502662050662
AP3B2	0.0258692830483851	0.0645975900139205	0.761099376528682
AP3D1	0.0260183700518616	0.0680226059724417	0.750606386683478
AP3M1	0.0278586232994191	0.116034574375318	0.60325703199514
AP3M2	0.0264085082636716	0.0661943996459395	0.755084497580784
AP3S1	0.0599296346104797	0.27662635758716	0.307535916697496
AP3S2	0.0259023600851939	0.0648497050618538	0.760326762792184
AP4B1	0.02724628417996	0.083661025177539	0.695145286726175
AP4E1	0.0274209942215632	0.0826513326247447	0.697525679047108
APBA1	0.0288622401133631	0.0921048818188148	0.662835648005208
APBA2	0.0176576280359942	0.0447479095022088	0.785410701686559
APBA3	0.0252341146978752	0.0571891961129186	0.775927282202781
APBB3	0.0501996196569482	0.262438140160183	0.33404837074183
